Date,MSFT,NVDA,GOOGL,AMZN,META,TSM,ASML,ADBE,IBM,ANET
2018-07-02,93.49901580810547,5.997972011566162,56.899234771728516,85.68900299072266,196.60897827148438,31.675487518310547,183.68446350097656,243.25999450683594,98.77337646484375,16.334999084472656
2018-07-03,92.60151672363281,5.864264011383057,55.61240005493164,84.697998046875,191.99658203125,31.54545021057129,180.12838745117188,242.00999450683594,98.568603515625,15.991874694824219
2018-07-05,93.26530456542969,6.010102272033691,56.85838317871094,84.98650360107422,197.69480895996094,31.718822479248047,184.38064575195312,244.17999267578125,99.88218688964844,16.119375228881836
2018-07-06,94.57416534423828,6.124001979827881,57.54539489746094,85.53150177001953,202.45663452148438,32.30830001831055,185.63189697265625,248.19000244140625,100.62371826171875,16.399375915527344
2018-07-09,95.21923828125,6.171541213989258,58.15319061279297,86.95099639892578,203.9608917236328,32.79374313354492,187.3158416748047,249.77000427246094,101.97260284423828,16.903749465942383
2018-07-10,95.4716567993164,6.2705841064453125,58.146217346191406,87.15350341796875,202.76544189453125,32.88043212890625,187.6168670654297,248.6300048828125,102.19862365722656,16.784374237060547
2018-07-11,95.34078216552734,6.128955364227295,58.3614387512207,87.75,201.76925659179688,32.04824447631836,182.122802734375,248.1199951171875,102.36105346679688,16.832500457763672
2018-07-12,97.40689086914062,6.22056770324707,59.84605407714844,89.83100128173828,206.132568359375,32.34297561645508,187.52281188964844,254.8699951171875,103.4274673461914,17.397499084472656
2018-07-13,98.56617736816406,6.173274993896484,60.00348663330078,90.65149688720703,206.53106689453125,32.74173355102539,187.39112854003906,258.5899963378906,103.03902435302734,16.655624389648438
2018-07-16,98.08003234863281,6.145543575286865,59.609413146972656,91.12449645996094,206.44140625,32.75907897949219,188.2283477783203,254.67999267578125,102.72826385498047,16.927499771118164
2018-07-17,99.05230712890625,6.281476974487305,60.43492126464844,92.19650268554688,209.19091796875,32.975791931152344,192.2360382080078,258.30999755859375,101.33700561523438,17.11750030517578
2018-07-18,98.27633666992188,6.232204914093018,60.426448822021484,92.14600372314453,208.5633087158203,33.2965202331543,204.99282836914062,259.7799987792969,102.06439971923828,17.16812515258789
2018-07-19,97.60321044921875,6.240375518798828,59.73844528198242,90.64849853515625,207.2981414794922,34.51014709472656,202.50921630859375,257.67999267578125,105.39781188964844,17.265625
2018-07-20,99.35149383544922,6.212148189544678,59.67766571044922,90.68499755859375,209.14109802246094,35.30767059326172,206.7896728515625,257.5400085449219,103.35680389404297,16.802499771118164
2018-07-23,100.9407958984375,6.175504684448242,60.331295013427734,90.0999984741211,210.10740661621094,35.316341400146484,207.7022247314453,259.4700012207031,102.89778900146484,16.774375915527344
2018-07-24,100.65098571777344,6.158170700073242,62.68027877807617,91.46199798583984,213.8531036376953,35.012935638427734,201.04159545898438,257.489990234375,103.37801361083984,16.643749237060547
2018-07-25,103.61460876464844,6.236413478851318,63.566566467285156,93.18049621582031,216.6723175048828,35.446372985839844,205.99945068359375,263.1700134277344,103.54750061035156,17.14437484741211
2018-07-26,102.4833755493164,6.309952259063721,64.0428466796875,90.4000015258789,175.58924865722656,35.38569259643555,203.8168487548828,261.92999267578125,103.61106872558594,17.267499923706055
2018-07-27,100.66968536376953,6.240128993988037,62.41822814941406,90.8635025024414,174.22447204589844,35.931819915771484,200.66529846191406,254.80999755859375,102.50935363769531,16.954999923706055
2018-07-30,98.51007843017578,6.0447678565979,61.27985382080078,88.96099853515625,170.4090576171875,35.6197509765625,201.79420471191406,242.32000732421875,102.7494888305664,16.116249084472656
2018-07-31,99.17383575439453,6.062842845916748,61.13936233520508,88.87200164794922,171.9232635498047,35.72378158569336,201.32383728027344,244.67999267578125,102.35398864746094,15.983124732971191
2018-08-01,99.36082458496094,6.102707386016846,61.426822662353516,89.8584976196289,170.99681091308594,36.157203674316406,201.2391815185547,248.00999450683594,101.34403228759766,16.412500381469727
2018-08-02,100.56683349609375,6.205463409423828,61.83235168457031,91.71649932861328,175.69882202148438,36.01850891113281,203.03602600097656,252.22000122070312,100.96269989013672,16.990625381469727
2018-08-03,101.00624084472656,6.24210786819458,61.684391021728516,91.16449737548828,177.1034698486328,36.13987350463867,202.05763244628906,253.27999877929688,104.31022644042969,16.096250534057617
2018-08-06,101.09040069580078,6.2898969650268555,61.659976959228516,92.38749694824219,184.98338317871094,35.6024169921875,200.91929626464844,254.11000061035156,103.13084411621094,16.9581241607666
2018-08-07,101.79158020019531,6.362196922302246,62.5651969909668,93.1240005493164,183.1105194091797,35.74978256225586,200.90992736816406,253.38999938964844,103.82295227050781,16.80062484741211
2018-08-08,102.36184692382812,6.398595333099365,62.838706970214844,94.32599639892578,184.47531127929688,36.382591247558594,200.38307189941406,253.8300018310547,103.73818969726562,16.53499984741211
2018-08-09,102.53010559082031,6.350064754486084,62.9946403503418,94.9260025024414,182.39324951171875,36.2699089050293,196.77993774414062,253.8000030517578,103.34556579589844,16.833749771118164
2018-08-10,101.90375518798828,6.308714389801025,62.399295806884766,94.31500244140625,179.57403564453125,35.56773376464844,191.8126983642578,253.6999969482422,103.1385498046875,16.803125381469727
2018-08-13,101.16520690917969,6.341646671295166,62.20649719238281,94.80999755859375,179.36485290527344,35.29033660888672,192.57469177246094,253.5399932861328,101.87500762939453,16.829999923706055
2018-08-14,102.42729949951172,6.473123550415039,62.67978286743164,95.98249816894531,180.42080688476562,35.46371841430664,193.4307861328125,256.04998779296875,102.33901977539062,16.966249465942383
2018-08-15,101.038330078125,6.4149370193481445,61.38846206665039,94.13099670410156,178.84681701660156,35.0649528503418,185.4625244140625,250.52000427246094,102.73165130615234,16.5987491607666
2018-08-16,101.0195541381836,6.374330043792725,60.981937408447266,94.32599639892578,174.0352020263672,35.030277252197266,186.13992309570312,248.88999938964844,103.75247192382812,16.745624542236328
